Binomial	ID	year	popvalue
Uria_lomvia	1925	1994	141000
Mallotus_villosus	2326	1994	139
Calidris_alpina	2499	1994	16
Stercorarius_parasiticus	2519	1994	47
Boreogadus_saida	2528	1994	540.5
Fratercula_arctica	2555	1994	93.3422
Rissa_tridactyla	2669	1994	138.3474
Rissa_tridactyla	2670	1994	96.9079
Rissa_tridactyla	2671	1994	13667
Uria_aalge	2703	1994	19.8195
Uria_aalge	2704	1994	41.7132
Ursus_maritimus	4633	1994	3.3
Rissa_tridactyla	8011	1994	20000
Sebastes_mentella	8074	1994	2144.17
Ursus_maritimus	8076	1994	1028
Ursus_maritimus	8084	1994	257.5
Clangula_hyemalis	8095	1994	1
Stercorarius_longicaudus	8101	1994	13
Polysticta_stelleri	8124	1994	5
Fratercula_arctica	8129	1994	1286.1
Fratercula_arctica	8130	1994	417.4
Stercorarius_pomarinus	8144	1994	17
Cepphus_grylle	8167	1994	150
Gadus_morhua	11117	1994	578
Polysticta_stelleri	12257	1994	4886
Somateria_mollissima	13097	1994	1.5
Somateria_mollissima	13098	1994	0.7
Somateria_mollissima	13099	1994	0
Somateria_mollissima	13100	1994	10.2
Somateria_mollissima	13101	1994	0
Somateria_mollissima	13102	1994	3.6
Ursus_maritimus	13244	1994	91
Mallotus_villosus	1471	1995	420000
Pollachius_virens	1529	1995	196025
Pagophila_eburnea	1758	1995	750
Stercorarius_parasiticus	1847	1995	20
Uria_aalge	1910	1995	3300
Uria_lomvia	1927	1995	14470
Mallotus_villosus	2326	1995	60
Balaenoptera_acutorostrata	2365	1995	111580
Calidris_alpina	2499	1995	18
Stercorarius_parasiticus	2519	1995	49
Boreogadus_saida	2528	1995	426.2
Fratercula_arctica	2555	1995	90.8834
Rissa_tridactyla	2669	1995	109.7016
Rissa_tridactyla	2670	1995	102.4897
Rissa_tridactyla	2671	1995	13300.1
Uria_aalge	2703	1995	12.8279
Uria_aalge	2704	1995	52.4461
Rissa_tridactyla	8011	1995	26000
Pluvialis_squatarola	8028	1995	4.6
Larus_hyperboreus	8031	1995	250
Sebastes_mentella	8074	1995	2629.69
Ursus_maritimus	8076	1995	1237
Clangula_hyemalis	8095	1995	1
Stercorarius_longicaudus	8101	1995	3
Polysticta_stelleri	8124	1995	0
Fratercula_arctica	8129	1995	1442.9
Fratercula_arctica	8130	1995	419.8
Stercorarius_pomarinus	8144	1995	0
Cepphus_grylle	8167	1995	150
Rissa_tridactyla	8406	1995	61
Gadus_morhua	11117	1995	339
Somateria_mollissima	12011	1995	5608
Polysticta_stelleri	12257	1995	9350
Ursus_maritimus	13244	1995	134
Ursus_maritimus	13245	1995	36
Pusa_hispida	17829	1995	1.219
Mallotus_villosus	1471	1996	830000
Pollachius_virens	1529	1996	244507
Phalaropus_fulicarius	1792	1996	11
Rissa_tridactyla	1813	1996	3150
Uria_aalge	1910	1996	2400
Uria_lomvia	1926	1996	600
Mallotus_villosus	2326	1996	60
Calidris_alpina	2499	1996	16
Stercorarius_parasiticus	2519	1996	46
Sterna_paradisaea	2520	1996	200
Boreogadus_saida	2528	1996	487.4
Alca_torda	2545	1996	138.9394
Fratercula_arctica	2555	1996	99.2953
Larus_canus	2617	1996	13
Rissa_tridactyla	2669	1996	149.2719
Rissa_tridactyla	2670	1996	102.4897
Rissa_tridactyla	2671	1996	12943
Uria_aalge	2703	1996	42.6793
Uria_aalge	2704	1996	65.19
Rissa_tridactyla	8011	1996	19000
Sebastes_mentella	8074	1996	1718.45
Ursus_maritimus	8076	1996	1039
Clangula_hyemalis	8095	1996	1
Stercorarius_longicaudus	8101	1996	5
Pagophila_eburnea	8111	1996	14000
Cepphus_grylle	8167	1996	135
Somateria_mollissima	8236	1996	1.5
Clangula_hyemalis	8238	1996	5
Phalaropus_lobatus	8244	1996	0.5
Phalaropus_fulicarius	8245	1996	0
Sterna_paradisaea	8345	1996	4.8
Phalaropus_fulicarius	8367	1996	15
Rissa_tridactyla	8406	1996	55
Gadus_morhua	11117	1996	851
Somateria_mollissima	12011	1996	5333
Polysticta_stelleri	12257	1996	5159
Ursus_maritimus	13244	1996	155
Ursus_maritimus	13245	1996	19
Pusa_hispida	17829	1996	0.992
Mallotus_villosus	1471	1997	430000
Pollachius_virens	1529	1997	242559
Uria_aalge	1910	1997	3500
Mallotus_villosus	2326	1997	85
Sterna_paradisaea	2520	1997	52
Boreogadus_saida	2528	1997	400.7
Alca_torda	2545	1997	144.7422
Fratercula_arctica	2555	1997	103.7842
Larus_canus	2617	1997	20
Rissa_tridactyla	2669	1997	151.6795
Rissa_tridactyla	2670	1997	111.026
Rissa_tridactyla	2671	1997	12431.7
Uria_aalge	2703	1997	33.9451
Uria_aalge	2704	1997	74.7902
Rissa_tridactyla	8011	1997	16000
Sebastes_mentella	8074	1997	1076.87
Ursus_maritimus	8076	1997	1056
Clangula_hyemalis	8095	1997	1
Stercorarius_longicaudus	8101	1997	4
Cepphus_grylle	8167	1997	120
Stercorarius_longicaudus	8219	1997	6
Somateria_mollissima	8236	1997	0
Clangula_hyemalis	8238	1997	5
Phalaropus_lobatus	8244	1997	1
Phalaropus_fulicarius	8245	1997	0
Rissa_tridactyla	8406	1997	65
Gadus_morhua	11117	1997	301
Somateria_mollissima	12011	1997	5811
Calidris_ptilocnemis	12050	1997	15899
Polysticta_stelleri	12257	1997	3431
Ursus_maritimus	13244	1997	184
Ursus_maritimus	13245	1997	24
Pusa_hispida	17829	1997	0.677
Mallotus_villosus	1471	1998	492000
Pollachius_virens	1529	1998	290396
Uria_aalge	1910	1998	3300
Delphinapterus_leucas	2193	1998	1171
Mallotus_villosus	2326	1998	94
Sterna_paradisaea	2520	1998	145
Boreogadus_saida	2528	1998	839.5
Alca_torda	2545	1998	167.8847
Fratercula_arctica	2555	1998	100.1586
Larus_canus	2617	1998	27
Rissa_tridactyla	2669	1998	121.2392
Rissa_tridactyla	2670	1998	113.2689
Rissa_tridactyla	2671	1998	11940.7
Uria_aalge	2703	1998	38.5007
Uria_aalge	2704	1998	77.4035
Rissa_tridactyla	8011	1998	22000
Sebastes_mentella	8074	1998	865.98
Ursus_maritimus	8076	1998	971
Clangula_hyemalis	8095	1998	2
Stercorarius_longicaudus	8101	1998	14
Cepphus_grylle	8167	1998	115
Stercorarius_longicaudus	8219	1998	3
Clangula_hyemalis	8225	1998	1
Somateria_mollissima	8236	1998	0
Clangula_hyemalis	8238	1998	6.5
Phalaropus_lobatus	8244	1998	1.5
Phalaropus_fulicarius	8245	1998	0.5
Rissa_tridactyla	8406	1998	91
Gadus_morhua	11117	1998	1799
Somateria_mollissima	12011	1998	3553
Calidris_ptilocnemis	12050	1998	14025
Polysticta_stelleri	12257	1998	3314
Odobenus_rosmarus	14865	1998	200
Odobenus_rosmarus	14866	1998	179
Mallotus_villosus	1471	1999	5e+05
Pollachius_virens	1529	1999	306202
Phalaropus_fulicarius	1793	1999	5
Uria_aalge	1907	1999	5000
Uria_aalge	1910	1999	5700
Mallotus_villosus	2326	1999	382
Balaenoptera_acutorostrata	2365	1999	79461
Sterna_paradisaea	2520	1999	76
Boreogadus_saida	2528	1999	1141.9
Alca_torda	2545	1999	174.0042
Fratercula_arctica	2555	1999	95.2423
Larus_canus	2617	1999	37
Rissa_tridactyla	2669	1999	112.3663
Rissa_tridactyla	2670	1999	122.7029
Rissa_tridactyla	2671	1999	11469
Uria_aalge	2703	1999	30.6217
Uria_aalge	2704	1999	85.8042
Rissa_tridactyla	8011	1999	23000
Sebastes_mentella	8074	1999	1047.86
Ursus_maritimus	8076	1999	1143
Clangula_hyemalis	8095	1999	1
Stercorarius_longicaudus	8101	1999	5
Cepphus_grylle	8167	1999	115
Stercorarius_longicaudus	8219	1999	0
Somateria_mollissima	8236	1999	0
Clangula_hyemalis	8238	1999	7.5
Phalaropus_lobatus	8244	1999	1.5
Phalaropus_fulicarius	8245	1999	0
Rissa_tridactyla	8406	1999	53
Gadus_morhua	11117	1999	1014
Somateria_mollissima	12011	1999	3701
Calidris_ptilocnemis	12050	1999	8405
Polysticta_stelleri	12257	1999	1876
Odobenus_rosmarus	14865	1999	441
Odobenus_rosmarus	14866	1999	110
Pusa_hispida	17829	1999	0.445
Mallotus_villosus	1471	2000	650000
Pollachius_virens	1529	2000	365492
Rissa_tridactyla	1814	2000	90000
Mallotus_villosus	2326	2000	599
Sterna_paradisaea	2520	2000	43
Boreogadus_saida	2528	2000	1347.8
Alca_torda	2545	2000	185.0182
Fratercula_arctica	2555	2000	112.3664
Larus_canus	2617	2000	35
Rissa_tridactyla	2669	2000	114.6362
Rissa_tridactyla	2670	2000	107.1
Rissa_tridactyla	2671	2000	9919.8
Uria_aalge	2703	2000	33.5587
Uria_aalge	2704	2000	92.9635
Monodon_monoceros	4320	2000	1780
Sebastes_mentella	8074	2000	790.25
Ursus_maritimus	8076	2000	876
Ursus_maritimus	8084	2000	786.76
Clangula_hyemalis	8095	2000	1
Stercorarius_longicaudus	8101	2000	0
Cepphus_grylle	8167	2000	120
Somateria_mollissima	8192	2000	624
Stercorarius_longicaudus	8219	2000	9
Clangula_hyemalis	8225	2000	5
Somateria_mollissima	8236	2000	1
Clangula_hyemalis	8238	2000	6
Phalaropus_lobatus	8244	2000	1.5
Phalaropus_fulicarius	8245	2000	0
Rissa_tridactyla	8406	2000	68
Enhydra_lutris	9803	2000	374
Enhydra_lutris	9804	2000	4354
Gadus_morhua	11117	2000	2133
Somateria_mollissima	12011	2000	5260
Calidris_ptilocnemis	12050	2000	6279
Polysticta_stelleri	12257	2000	3890
Odobenus_rosmarus	14865	2000	149
Odobenus_rosmarus	14866	2000	204
Pusa_hispida	17829	2000	0.606
Mallotus_villosus	1471	2001	450000
Pollachius_virens	1529	2001	368796
Balaena_mysticetus	2186	2001	10545
Mallotus_villosus	2326	2001	626
Sterna_paradisaea	2520	2001	106
Boreogadus_saida	2528	2001	1869.6
Alca_torda	2545	2001	108.1396
Fratercula_arctica	2555	2001	115.7238
Larus_canus	2617	2001	35
Rissa_tridactyla	2669	2001	83.9112
Rissa_tridactyla	2670	2001	83.5762
Rissa_tridactyla	2671	2001	8579.9
Uria_aalge	2703	2001	21.4732
Uria_aalge	2704	2001	101.8798
Sebastes_mentella	8074	2001	636.15
Ursus_maritimus	8076	2001	1144
Clangula_hyemalis	8095	2001	1
Stercorarius_longicaudus	8101	2001	2
Cepphus_grylle	8167	2001	116
Stercorarius_longicaudus	8219	2001	9
Clangula_hyemalis	8225	2001	1
Somateria_mollissima	8236	2001	1
Clangula_hyemalis	8238	2001	6
Phalaropus_lobatus	8244	2001	2
Phalaropus_fulicarius	8245	2001	1
Rissa_tridactyla	8406	2001	44
Enhydra_lutris	9805	2001	1005
Enhydra_lutris	9806	2001	0.54
Enhydra_lutris	9807	2001	1.52
Gadus_morhua	11117	2001	7990
Calidris_ptilocnemis	12050	2001	11595
Polysticta_stelleri	12257	2001	3203
Delphinapterus_leucas	13273	2001	2929.53
Odobenus_rosmarus	14865	2001	44
Odobenus_rosmarus	14866	2001	185
Mallotus_villosus	1471	2002	475000
Pollachius_virens	1529	2002	433220
Mallotus_villosus	2326	2002	496
Sterna_paradisaea	2520	2002	43
Boreogadus_saida	2528	2002	1377.2
Alca_torda	2545	2002	97.6248
Fratercula_arctica	2555	2002	125.6902
Larus_canus	2617	2002	77
Rissa_tridactyla	2669	2002	87.6858
Rissa_tridactyla	2670	2002	93.4812
Rissa_tridactyla	2671	2002	7421
Uria_aalge	2703	2002	24.3551
Uria_aalge	2704	2002	115.5527
Sebastes_mentella	8074	2002	733.53
Ursus_maritimus	8076	2002	968
Clangula_hyemalis	8095	2002	1
Stercorarius_longicaudus	8101	2002	0
Cepphus_grylle	8167	2002	145
Calidris_pygmaea	8168	2002	18
Stercorarius_longicaudus	8219	2002	0
Somateria_mollissima	8236	2002	0
Clangula_hyemalis	8238	2002	6.5
Phalaropus_lobatus	8244	2002	1.5
Phalaropus_fulicarius	8245	2002	0
Sterna_paradisaea	8345	2002	15.6
Phalaropus_fulicarius	8367	2002	9
Rissa_tridactyla	8406	2002	82
Gadus_morhua	11117	2002	4724
Calidris_ptilocnemis	12050	2002	4608
Pagophila_eburnea	12225	2002	83
Polysticta_stelleri	12257	2002	4113
Mallotus_villosus	1471	2003	410000
Pollachius_virens	1529	2003	418319
Mallotus_villosus	2326	2003	427
Sterna_paradisaea	2520	2003	70
Boreogadus_saida	2528	2003	280.2
Alca_torda	2545	2003	49.1943
Fratercula_arctica	2555	2003	66.9824
Larus_canus	2617	2003	21
Rissa_tridactyla	2669	2003	55.1331
Rissa_tridactyla	2670	2003	80.2991
Uria_aalge	2703	2003	17.2755
Uria_aalge	2704	2003	126.6357
Sebastes_mentella	8074	2003	782.42
Ursus_maritimus	8076	2003	967
Ursus_maritimus	8081	2003	680
Ursus_maritimus	8084	2003	1302.53
Clangula_hyemalis	8095	2003	0
Stercorarius_longicaudus	8101	2003	0
Stercorarius_longicaudus	8219	2003	0
Somateria_mollissima	8236	2003	0
Clangula_hyemalis	8238	2003	8
Phalaropus_lobatus	8244	2003	1.5
Phalaropus_fulicarius	8245	2003	0
Sterna_paradisaea	8345	2003	20.2
Phalaropus_fulicarius	8367	2003	9
Rissa_tridactyla	8406	2003	85
Gadus_morhua	11117	2003	6539
Calidris_ptilocnemis	12050	2003	11392
Pagophila_eburnea	12225	2003	11
Polysticta_stelleri	12257	2003	1216
Pagophila_eburnea	13310	2003	200.49
Odobenus_rosmarus	14865	2003	137
Odobenus_rosmarus	14866	2003	114
Mallotus_villosus	1471	2004	535000
Pollachius_virens	1529	2004	495836
Mallotus_villosus	2326	2004	94
Sterna_paradisaea	2520	2004	56
Boreogadus_saida	2528	2004	1150
Alca_torda	2545	2004	85.0329
Fratercula_arctica	2555	2004	73.1825
Rissa_tridactyla	2669	2004	56.4724
Rissa_tridactyla	2670	2004	73.5346
Uria_aalge	2703	2004	13.2762
Uria_aalge	2704	2004	146.9575
Sebastes_mentella	8074	2004	359.77
Ursus_maritimus	8076	2004	872
Ursus_maritimus	8081	2004	695
Ursus_maritimus	8084	2004	1093.06
Clangula_hyemalis	8095	2004	1
Stercorarius_longicaudus	8101	2004	11
Polysticta_stelleri	8124	2004	0
Stercorarius_pomarinus	8144	2004	0
Larus_smithsonianus	8201	2004	40
Stercorarius_longicaudus	8219	2004	23
Clangula_hyemalis	8225	2004	2
Somateria_mollissima	8236	2004	1
Clangula_hyemalis	8238	2004	6
Phalaropus_lobatus	8244	2004	1
Phalaropus_fulicarius	8245	2004	0
Rissa_tridactyla	8406	2004	98
Gadus_morhua	11117	2004	32572
Calidris_ptilocnemis	12050	2004	7544
Somateria_mollissima	13097	2004	0.8
Somateria_mollissima	13098	2004	0
Somateria_mollissima	13099	2004	0
Somateria_mollissima	13100	2004	0.9
Somateria_mollissima	13101	2004	0
Somateria_mollissima	13102	2004	3.3
Somateria_mollissima	13103	2004	1.5
Somateria_mollissima	13104	2004	6.4
Delphinapterus_leucas	13273	2004	4281.58
Pagophila_eburnea	13310	2004	119.91
Odobenus_rosmarus	14865	2004	74
Odobenus_rosmarus	14866	2004	171
Mallotus_villosus	1471	2005	602000
Pollachius_virens	1529	2005	574353
Mallotus_villosus	2326	2005	122
Balaenoptera_acutorostrata	2365	2005	78500
Sterna_paradisaea	2520	2005	101
Boreogadus_saida	2528	2005	1730
Alca_torda	2545	2005	60.0541
Fratercula_arctica	2555	2005	96.0299
Rissa_tridactyla	2669	2005	53.1836
Rissa_tridactyla	2670	2005	67.0712
Uria_aalge	2703	2005	13.1251
Uria_aalge	2704	2005	166.6801
Sebastes_mentella	8074	2005	532.29
Ursus_maritimus	8081	2005	675
Ursus_maritimus	8084	2005	1229.84
Clangula_hyemalis	8095	2005	0
Stercorarius_longicaudus	8101	2005	5
Polysticta_stelleri	8124	2005	5
Stercorarius_pomarinus	8144	2005	31
Stercorarius_longicaudus	8219	2005	18
Clangula_hyemalis	8225	2005	4
Somateria_mollissima	8236	2005	0
Clangula_hyemalis	8238	2005	6
Phalaropus_lobatus	8244	2005	1
Phalaropus_fulicarius	8245	2005	1
Rissa_tridactyla	8406	2005	100
Gadus_morhua	11117	2005	67543
Calidris_ptilocnemis	12050	2005	8000
Somateria_mollissima	13097	2005	3.9
Somateria_mollissima	13098	2005	0
Somateria_mollissima	13099	2005	0
Somateria_mollissima	13100	2005	0
Somateria_mollissima	13101	2005	0
Somateria_mollissima	13102	2005	1.3
Somateria_mollissima	13103	2005	0.8
Somateria_mollissima	13104	2005	1.9
Pagophila_eburnea	13310	2005	109.68
Odobenus_rosmarus	14864	2005	766
Odobenus_rosmarus	14865	2005	17
Odobenus_rosmarus	14866	2005	19
Mallotus_villosus	1471	2006	4e+05
Pollachius_virens	1529	2006	511959
Mallotus_villosus	2326	2006	72
Boreogadus_saida	2528	2006	1910
Alca_torda	2545	2006	40.7126
Fratercula_arctica	2555	2006	74.2559
Rissa_tridactyla	2669	2006	48.1224
Rissa_tridactyla	2670	2006	50.4887
Uria_aalge	2703	2006	14.8866
Uria_aalge	2704	2006	161.0526
Gasterosteus_aculeatus	7999	2006	0.8
Sebastes_mentella	8074	2006	800.98
Clangula_hyemalis	8095	2006	0
Stercorarius_longicaudus	8101	2006	6
Stercorarius_longicaudus	8219	2006	7
Clangula_hyemalis	8225	2006	4
Somateria_mollissima	8236	2006	0
Clangula_hyemalis	8238	2006	5.5
Phalaropus_lobatus	8244	2006	2
Phalaropus_fulicarius	8245	2006	6
Rissa_tridactyla	8406	2006	89
Gadus_morhua	11117	2006	248920
Calidris_ptilocnemis	12050	2006	3848
Pagophila_eburnea	13310	2006	143.59
Odobenus_rosmarus	14864	2006	1198
Odobenus_rosmarus	14865	2006	308
Odobenus_rosmarus	14866	2006	94
Mallotus_villosus	1471	2007	410000
Pollachius_virens	1529	2007	523347
Mallotus_villosus	2326	2007	189
Boreogadus_saida	2528	2007	1220
Alca_torda	2545	2007	40.0927
Fratercula_arctica	2555	2007	77.3834
Rissa_tridactyla	2669	2007	38.3113
Rissa_tridactyla	2670	2007	47.5484
Uria_aalge	2703	2007	20.9872
Uria_aalge	2704	2007	157.4069
Gasterosteus_aculeatus	7999	2007	5.7
Gasterosteus_aculeatus	8010	2007	11
Sebastes_mentella	8074	2007	1205.21
Clangula_hyemalis	8095	2007	1
Stercorarius_longicaudus	8101	2007	0
Calidris_pygmaea	8168	2007	8
Larus_smithsonianus	8201	2007	36
Stercorarius_longicaudus	8219	2007	30
Clangula_hyemalis	8225	2007	3
Somateria_mollissima	8236	2007	0
Clangula_hyemalis	8238	2007	5.5
Phalaropus_lobatus	8244	2007	0.5
Phalaropus_fulicarius	8245	2007	0
Gadus_morhua	11117	2007	173095
Calidris_ptilocnemis	12050	2007	5114
Balaena_mysticetus	12449	2007	1.81
Odobenus_rosmarus	14864	2007	1639
Odobenus_rosmarus	14865	2007	515
Odobenus_rosmarus	14866	2007	101
Pusa_hispida	17829	2007	0.917
Mallotus_villosus	1471	2008	406000
Pollachius_virens	1529	2008	454521
Mallotus_villosus	2326	2008	330
Boreogadus_saida	2528	2008	1219.6
Alca_torda	2545	2008	12.4918
Fratercula_arctica	2555	2008	93.2043
Rissa_tridactyla	2669	2008	27.931
Rissa_tridactyla	2670	2008	44.9588
Uria_aalge	2703	2008	6.9927
Uria_aalge	2704	2008	174.4905
Gasterosteus_aculeatus	7999	2008	12.3
Gasterosteus_aculeatus	8010	2008	17.8
Pluvialis_squatarola	8028	2008	1.5
Larus_hyperboreus	8031	2008	350
Sebastes_mentella	8074	2008	1829.57
Pagophila_eburnea	8111	2008	9750
Somateria_mollissima	8236	2008	0
Clangula_hyemalis	8238	2008	7.5
Phalaropus_lobatus	8244	2008	1.5
Phalaropus_fulicarius	8245	2008	1
Gadus_morhua	11117	2008	46714
Calidris_ptilocnemis	12050	2008	6430
Balaena_mysticetus	12449	2008	2.62
Delphinapterus_leucas	13273	2008	2673.21
Odobenus_rosmarus	14864	2008	955
Odobenus_rosmarus	14865	2008	308
Odobenus_rosmarus	14866	2008	404
Pusa_hispida	17829	2008	0.439
Mallotus_villosus	1471	2009	328000
Pollachius_virens	1529	2009	348015
Mallotus_villosus	2326	2009	517
Boreogadus_saida	2528	2009	891.9
Sebastes_mentella	8074	2009	1207.39
Calidris_pygmaea	8168	2009	0
Gadus_morhua	11117	2009	10605
Calidris_ptilocnemis	12050	2009	5722
Balaena_mysticetus	12449	2009	0.66
Odobenus_rosmarus	14865	2009	557
Odobenus_rosmarus	14866	2009	388
Pollachius_virens	1529	2010	309279
Mallotus_villosus	2326	2010	504
Boreogadus_saida	2528	2010	1432.4
Sebastes_mentella	8074	2010	1767.97
Gadus_morhua	11117	2010	32246
Calidris_ptilocnemis	12050	2010	4456
Pusa_hispida	17829	2010	0.727
Pollachius_virens	1529	2011	271034
Mallotus_villosus	2326	2011	487
Boreogadus_saida	2528	2011	861.5
Sebastes_mentella	8074	2011	1724.85
Calidris_ptilocnemis	12050	2011	6177
Pollachius_virens	1529	2012	270493
Mallotus_villosus	2326	2012	504
Boreogadus_saida	2528	2012	324.3
Calidris_ptilocnemis	12050	2012	11544
Pollachius_virens	1529	2013	272938
Mallotus_villosus	2326	2013	479
Boreogadus_saida	2528	2013	483.1
Pollachius_virens	1529	2014	250325
Mallotus_villosus	2326	2014	389
